Campaign Name,Date,Impressions,Clicks,Spend,Conversions,Revenue,CTR,ROAS,Conversion Rate
Campaign B,2024-09-25,6551,7853,2176.68,448,4499.49,119.87482827049305,2.067134351397541,5.704826181077295
Campaign C,2024-07-10,43156,1695,197.87,320,3388.38,3.927611456112708,17.12427351291252,18.87905604719764
Campaign D,2024-12-07,36948,6930,2439.1,339,6306.9,18.756089639493343,2.5857488417859047,4.891774891774892
Campaign D,2024-11-23,94929,4284,4449.36,296,2799.82,4.512846443131182,0.629263534530809,6.909430438842204
Campaign D,2023-03-03,63381,2112,1178.42,59,8105.79,3.3322289014057844,6.878523786086454,2.793560606060606
Campaign D,2023-06-29,68361,9895,101.68,483,2371.01,14.474627346001375,23.318351691581434,4.881253158160687
Campaign D,2023-02-20,92068,1090,846.56,474,3469.83,1.1839075465959943,4.0987407862407865,43.48623853211009
Campaign D,2024-09-24,48077,8291,74.38,210,693.1,17.245252407596148,9.31836515192256,2.5328669641780244
Campaign B,2024-03-31,18729,8184,2210.21,495,5542.43,43.696940573442255,2.507648594477448,6.048387096774194
Campaign B,2023-12-11,91368,2658,1796.68,366,8990.32,2.9091147885474125,5.0038515484115145,13.769751693002258
Campaign D,2023-02-20,4941,2637,2151.02,167,7357.69,53.36976320582878,3.420558618701825,6.332954114524081
Campaign C,2024-08-14,81420,4617,2361.19,37,4318.52,5.670596904937362,1.828959126542125,0.8013861815031406
Campaign B,2024-04-15,84733,9109,4344.7,240,4320.66,10.750238985991292,0.9944668216447626,2.634756833900538
Campaign B,2023-10-26,51031,1720,1776.03,98,4325.54,3.370500284141012,2.4355106614190074,5.6976744186046515
Campaign B,2023-04-06,44112,6796,337.86,314,579.8,15.406238665215815,1.7160954241401762,4.620364920541495
Campaign B,2024-09-19,58800,7052,3863.41,299,1612.01,11.993197278911564,0.4172505636212569,4.239931934203063
Campaign C,2023-10-03,60291,2326,801.25,193,3455.37,3.8579555820935134,4.312474258970359,8.29750644883921
Campaign B,2023-08-03,60265,7954,4760.88,362,4571.64,13.198373848834317,0.9602510460251047,4.551169223032437
Campaign B,2024-06-25,75620,7806,3104.51,375,9757.9,10.322665961385876,3.143136920158092,4.803996925441967
Campaign D,2024-06-08,43215,2211,436.69,39,5866.38,5.116279069767442,13.433740181822346,1.7639077340569878
Campaign B,2023-02-15,84274,7201,591.47,94,8127.13,8.544746897026366,13.740561651478519,1.305374253575892
Campaign D,2023-05-01,15485,9240,2972.5,283,9207.06,59.67064901517598,3.097412952060555,3.062770562770563
Campaign A,2023-12-20,47047,1537,1789.33,392,5993.61,3.26694582013731,3.3496392504456973,25.504229017566686
Campaign B,2024-12-01,65796,5132,1448.67,370,9361.11,7.799866253267676,6.46186502101928,7.20966484801247
Campaign B,2024-07-08,57350,6657,505.31,324,2090.16,11.60767218831735,4.136391522035978,4.8670572329878325
Campaign B,2024-11-07,18286,6353,2973.78,473,7839.66,34.74242589959532,2.6362609204446863,7.445301432394144
Campaign B,2024-12-22,60115,6454,539.11,50,7899.67,10.73608916243866,14.653169112055053,0.7747133560582584
Campaign D,2023-07-21,74856,286,3454.9,299,1739.4,0.38206690178476005,0.5034588555385106,104.54545454545455
Campaign C,2024-05-14,52386,4266,4558.15,210,9504.3,8.143397090825793,2.0851222535458462,4.922644163150492
Campaign D,2024-10-29,68824,7891,3590.85,205,5075.02,11.465477159130536,1.4133199660247575,2.5978963375997974
Campaign B,2024-12-17,84591,7878,91.18,294,2340.04,9.313047487321347,25.66396139504277,3.7319116527037317
Campaign C,2024-07-10,3818,8858,3193.26,472,9319.67,232.0062860136197,2.9185440584230533,5.328516595168209
Campaign B,2023-10-06,59363,462,3825.91,71,8902.92,0.7782625541162003,2.3270071695361367,15.367965367965366
Campaign B,2023-01-11,82657,2818,4601.82,61,9829.03,3.409269632336039,2.1359005784667806,2.1646557842441445
Campaign B,2023-07-12,4862,6944,1778.71,341,8402.12,142.8218839983546,4.723715501683805,4.910714285714286
Campaign D,2023-03-03,19809,2976,4610.88,475,3847.94,15.023474178403756,0.8345348393365257,15.961021505376344
Campaign B,2023-11-24,61680,6134,2786.46,23,4372.18,9.944876783398184,1.5690804820453192,0.37495924356048255
Campaign B,2023-08-12,4963,5456,2029.36,466,6547.51,109.93350795889583,3.226391571727047,8.541055718475073
Campaign D,2023-04-20,67721,6682,4584.1,107,8249.24,9.86695412058298,1.7995331689971856,1.6013169709667763
Campaign D,2024-12-23,92492,6485,4902.34,267,9173.79,7.011417203650046,1.8713083955825178,4.117193523515806
Campaign A,2023-08-21,51689,1432,2900.44,117,7871.07,2.770415368840566,2.7137503275365114,8.170391061452515
Campaign D,2023-05-05,75413,138,3474.21,80,8042.91,0.18299232227865223,2.3150327700398075,57.971014492753625
Campaign A,2023-03-27,69694,181,4902.0,316,6356.8,0.2597067179384165,1.2967768257853938,174.58563535911603
Campaign C,2024-01-16,80992,162,90.57,197,9308.01,0.20001975503753455,102.77144749917193,121.60493827160495
Campaign C,2024-11-26,1681,710,3439.03,320,7233.59,42.23676383105294,2.1033808951942845,45.07042253521127
Campaign B,2024-06-13,53906,6960,3740.8,108,5761.27,12.911364226616703,1.5401170872540633,1.5517241379310345
Campaign A,2024-09-20,34553,2657,3449.86,13,5235.4,7.689636211038116,1.5175688288800124,0.48927361686112153
Campaign A,2024-11-15,18500,8977,3260.96,41,6624.05,48.524324324324326,2.031318998086453,0.45672273588058376
Campaign C,2024-11-15,96728,2194,4986.43,9,5617.85,2.268216028450914,1.1266276674895668,0.41020966271649956
Campaign A,2023-10-04,47937,824,4012.82,84,2869.82,1.7189227527796902,0.7151629028962176,10.194174757281553
Campaign B,2024-06-15,57682,3622,2726.74,433,2251.32,6.279255226933879,0.8256452760439207,11.95472114853672
Campaign C,2023-10-20,23464,6516,2041.26,287,6946.28,27.77020115922264,3.4029374014089337,4.4045426642111725
Campaign B,2023-02-14,32977,7933,2616.91,396,7689.81,24.05616035418625,2.9385076292268364,4.991806378419261
Campaign C,2023-10-04,40320,8019,4546.64,386,1579.07,19.888392857142854,0.34730482290218706,4.813567776530739
Campaign C,2024-07-16,52468,239,2392.25,400,5751.24,0.4555157429290234,2.4041132824746576,167.36401673640165
Campaign A,2023-01-10,15999,2895,180.14,202,4372.34,18.094880930058128,24.2718996336183,6.977547495682211
Campaign C,2023-07-29,1598,7372,3895.55,410,984.57,461.3266583229036,0.2527422315205812,5.561584373304395
Campaign B,2024-03-12,35381,2634,1791.38,394,8488.09,7.444673694921003,4.738296732128303,14.958238420653
Campaign B,2023-11-26,15667,8923,4085.11,74,7197.74,56.95410735941788,1.7619452107776779,0.8293174941163286
Campaign D,2023-03-04,25461,2422,2481.04,368,6215.38,9.512587879501984,2.505151065682133,15.194054500412882
Campaign B,2023-04-17,60012,8547,112.52,120,6517.91,14.242151569686062,57.92667970138642,1.4040014040014042
Campaign C,2024-12-13,57811,8796,154.23,168,9231.19,15.215097472799293,59.8534007650911,1.9099590723055935
Campaign C,2023-10-09,61429,5015,1915.74,32,1702.89,8.163896530954435,0.8888941088039087,0.638085742771685
Campaign C,2023-02-13,27106,6566,659.13,424,9270.97,24.223419169187636,14.065465082760607,6.457508376484922
Campaign C,2023-08-19,40901,7967,1665.3,232,1039.71,19.47874135106721,0.6243379571248424,2.9120120497050332
Campaign D,2024-05-02,66954,4603,3073.51,471,3421.12,6.87486931325985,1.1130987047382308,10.232457093200086
Campaign C,2023-01-27,95395,1978,1155.96,231,2223.77,2.0734839352167302,1.9237430360912142,11.678463094034377
Campaign D,2023-03-13,1101,8703,2462.26,331,8613.14,790.4632152588556,3.498062755354836,3.8032862231414457
Campaign D,2023-08-02,51561,6063,3245.47,150,8164.22,11.758887531273638,2.515574015473876,2.4740227610094014
Campaign B,2023-02-05,97617,905,4020.07,286,7796.0,0.9270926170646506,1.9392697142089566,31.60220994475138
Campaign A,2023-08-02,98049,7942,4942.51,14,1259.02,8.100031616844639,0.25473291910385615,0.17627801561319567
Campaign C,2023-08-09,54105,9018,4130.8,247,3377.9,16.66759079567508,0.8177350634259707,2.738966511421601
Campaign B,2024-01-11,2897,7359,1252.58,453,1658.12,254.0214014497756,1.3237637516166632,6.155727680391357
Campaign D,2023-05-17,21523,3596,3626.82,496,1925.95,16.707708033266737,0.5310299380724712,13.793103448275861
Campaign A,2023-01-14,20964,1574,3478.22,498,6516.61,7.5081091394772,1.8735473891818228,31.639135959339264
Campaign B,2024-10-28,35714,9238,3977.22,276,5233.34,25.86660693285546,1.315828644128311,2.9876596665945008
Campaign A,2024-08-28,78596,9938,2877.52,238,7426.91,12.644409384701511,2.5810107314632043,2.394848057959348
Campaign D,2023-02-01,50940,8976,1069.38,308,9832.45,17.620730270906947,9.19453328096654,3.431372549019608
Campaign C,2023-07-20,82812,7146,896.69,313,9499.55,8.629184176206348,10.594017999531609,4.380072767982088
Campaign A,2023-10-29,6149,4329,4687.0,328,5488.6,70.40169133192389,1.171026242799232,7.576807576807577
Campaign D,2023-10-14,78256,4625,3705.06,89,9866.03,5.910089961153139,2.66285296324486,1.9243243243243242
Campaign D,2024-01-23,39169,1115,4816.88,255,3145.71,2.8466389236385914,0.6530596568733288,22.869955156950674
Campaign C,2023-05-03,38219,3261,1730.96,312,8522.51,8.532405348125279,4.923574201599113,9.567617295308189
Campaign B,2024-12-28,11893,488,2746.72,389,6245.01,4.1032540149667875,2.2736245412710434,79.71311475409836
Campaign C,2024-04-29,58485,1720,1894.11,47,9183.17,2.9409250235103017,4.8482770272053894,2.7325581395348837
Campaign A,2023-03-06,60082,5071,2694.78,194,1972.59,8.44013181984621,0.7320040968093869,3.8256754091895093
Campaign D,2024-12-27,72471,6841,2834.16,66,895.7,9.439637924135171,0.316037203263048,0.964771232275983
Campaign B,2024-10-15,60970,410,293.28,383,8517.98,0.6724618664917172,29.04384888161484,93.41463414634147
Campaign B,2024-01-19,26149,3029,1829.62,387,4866.41,11.583616964319859,2.6597927438484494,12.776493892373722
Campaign D,2024-01-30,90693,1448,937.66,277,7932.12,1.5965951065683128,8.45948424802167,19.129834254143645
Campaign B,2023-05-05,21461,445,2164.44,333,5472.51,2.073528726527189,2.528372234850585,74.8314606741573
Campaign C,2023-09-05,30897,4036,4540.9,29,5457.22,13.062756901964592,1.2017925961813738,0.7185332011892963
Campaign A,2023-08-01,10297,1604,1158.9,147,8244.53,15.577352626978733,7.114099577185262,9.164588528678303
Campaign C,2024-01-16,4106,3093,3935.79,79,5699.22,75.3287871407696,1.4480498197312357,2.554154542515357
Campaign C,2024-11-21,56810,7505,2265.76,49,5792.37,13.210702341137123,2.5564799449191438,0.6528980679546968
Campaign A,2023-05-12,93429,4869,1186.31,161,7092.87,5.211443984201907,5.978934679805447,3.306633805709591
Campaign A,2024-09-13,2312,9796,2873.05,489,2273.96,423.70242214532874,0.7914794382276674,4.991833401388321
Campaign B,2023-07-13,74805,9654,4601.76,167,7327.21,12.905554441548025,1.5922625256423628,1.7298529107105862
Campaign D,2023-08-31,90392,464,3181.82,264,8994.84,0.5133197628108682,2.8269480988868003,56.896551724137936
Campaign C,2024-11-05,61725,6227,2383.42,363,3941.44,10.088294856217091,1.6536909147359675,5.829452384775976
Campaign D,2023-12-29,43140,2060,4257.53,299,5958.66,4.775150672229949,1.3995579596620575,14.514563106796116
Campaign B,2024-01-14,20254,6275,655.65,351,7618.63,30.98153451170139,11.619964920308092,5.5936254980079685
Campaign B,2023-03-24,80420,5862,134.17,284,4495.32,7.289231534444168,33.504658269359766,4.844762879563289
Campaign C,2024-02-06,48397,4897,2718.4,317,9869.28,10.118395768332748,3.6305473808122426,6.473351031243618
Campaign B,2023-03-31,60497,9653,251.87,22,5306.77,15.95616311552639,21.069480287449878,0.22790842225214958
Campaign C,2024-07-19,79369,8047,1283.39,128,8402.76,10.138719147274125,6.547316092536174,1.5906549024481174
Campaign B,2023-09-30,82735,7676,847.02,83,2713.71,9.277814709615036,3.2038322589785366,1.0812923397602918
Campaign A,2023-04-15,78644,7209,763.64,148,2442.42,9.166624281572657,3.198391912419465,2.052989318906922
Campaign B,2023-07-22,8119,5362,995.03,200,9531.95,66.04261608572484,9.579560415263863,3.729951510630362
Campaign C,2024-10-14,94375,6575,849.33,245,1742.19,6.966887417218542,2.0512521634700294,3.7262357414448664
Campaign A,2024-12-23,45236,5978,3847.29,59,7337.38,13.215138385356795,1.907155426287075,0.9869521579123454
Campaign D,2023-05-17,83617,7325,2508.1,434,8979.79,8.760180346101869,3.5803157768829,5.924914675767918
Campaign D,2024-07-04,63082,6550,4125.65,18,5813.84,10.383310611584921,1.4091937028104664,0.2748091603053435
Campaign C,2024-12-28,85008,1359,3779.77,158,3233.45,1.5986730660643704,0.8554621048370668,11.626195732155997
Campaign C,2024-12-19,37132,7379,2566.07,130,5558.07,19.872347301518907,2.1659853394490405,1.761756335546822
Campaign C,2024-12-05,37633,9193,2048.27,11,261.79,24.428028591927298,0.1278102984469821,0.11965626019797672
Campaign B,2024-07-21,28785,1645,4471.08,238,8697.4,5.714782004516241,1.9452570743534001,14.468085106382977
Campaign C,2024-01-05,96037,8569,2833.11,379,5890.07,8.922602746857981,2.0790121103663464,4.422919827284398
Campaign A,2024-06-11,78626,2958,552.75,76,6584.41,3.7621143133314683,11.91209407507915,2.5693035835023665
Campaign A,2024-09-28,21768,5882,3274.4,426,6858.68,27.021315692760016,2.0946371854385535,7.242434546072764
Campaign A,2023-12-05,15788,8376,3978.06,358,119.07,53.05295160881683,0.02993167523868418,4.274116523400191
Campaign A,2023-05-16,42329,8380,953.02,356,3136.84,19.797302086040304,3.291473421334285,4.248210023866348
Campaign C,2023-10-13,15145,1681,1985.73,257,6616.98,11.099372730274018,3.3322657158828237,15.288518738845925
Campaign C,2024-02-27,46141,2268,1332.01,438,1756.54,4.915368110790837,1.3187138234697937,19.31216931216931
Campaign C,2023-02-23,48551,4536,72.23,61,3681.39,9.342752981401,50.96760348885504,1.3447971781305115
Campaign A,2024-08-22,40140,8973,4984.43,198,8651.74,22.354260089686097,1.7357531352632094,2.206619859578736
Campaign B,2023-11-30,36804,9673,4567.53,327,1083.32,26.282469296815563,0.23717851880556887,3.380543781660292
Campaign D,2024-07-03,58898,8005,2263.33,459,8769.0,13.591293422527082,3.8743797855372395,5.733916302311055
Campaign D,2024-06-02,21491,490,3445.63,248,2866.94,2.2800241961751433,0.8320510327574347,50.61224489795918
Campaign C,2024-10-31,51297,4251,176.29,88,5848.49,8.287034329492952,33.17539281865108,2.07010115266996
Campaign A,2023-06-05,56266,3648,4772.51,156,7805.59,6.483489140866598,1.6355314080012404,4.276315789473684
Campaign D,2023-01-11,19959,6498,4556.09,292,3929.16,32.556741319705395,0.8623973626508694,4.493690366266543
Campaign C,2023-10-03,44776,6298,1137.62,497,1171.41,14.065570841522243,1.0297023610696017,7.891394093362972
Campaign A,2024-02-13,26745,6951,1963.47,174,3281.74,25.989904655075712,1.6713980860415487,2.503236944324558
Campaign B,2023-09-10,7387,2000,1193.81,347,576.33,27.074590496818736,0.48276526415426246,17.349999999999998
Campaign D,2024-11-18,56161,1603,1225.99,110,9646.43,2.8542939050230585,7.8682778815487895,6.862133499688085
Campaign C,2023-02-01,4660,137,215.18,15,4675.47,2.9399141630901284,21.72818105771912,10.948905109489052
Campaign B,2024-06-27,83411,2922,4760.64,155,2885.56,3.503135078107204,0.6061285877529071,5.304585900068446
Campaign B,2024-08-22,18147,8283,2023.73,243,1196.0,45.64390808398082,0.5909879282315329,2.933719666787396
Campaign B,2024-05-02,18812,2377,4837.2,222,3915.01,12.635551775462469,0.8093545852972794,9.339503575936053
Campaign A,2024-08-18,54696,2827,1493.11,163,9718.23,5.168568085417581,6.508716705400138,5.765829501238062
Campaign D,2024-02-15,11999,4259,4703.43,370,4602.81,35.494624552046005,0.9786071016258348,8.687485325193707
Campaign D,2024-07-27,99842,217,4275.07,131,2337.74,0.21734340257607018,0.5468308121270529,60.36866359447005
Campaign D,2024-10-05,95726,2867,2101.91,199,6632.91,2.995006581284082,3.1556584249563495,6.941053365887688
Campaign A,2023-01-15,78162,7481,2216.23,456,8713.86,9.5711471047312,3.9318392044147044,6.095441785857505
Campaign B,2024-11-10,32326,6076,4523.61,146,4835.87,18.79601559116501,1.0690289392763745,2.402896642527979
Campaign B,2024-05-11,95296,3278,1955.59,434,4488.54,3.439808596373405,2.2952357089164908,13.239780353874314
Campaign A,2024-05-25,88722,4673,1901.11,436,6318.39,5.267013818444129,3.3235267817222574,9.330194735715814
Campaign C,2023-02-15,94799,6256,2715.48,459,2791.15,6.599225730229222,1.027866159942257,7.336956521739131
Campaign A,2023-01-21,32753,7966,2481.98,446,8095.25,24.321436204317163,3.261609682592124,5.598794878232488
Campaign D,2024-03-30,58578,7157,4016.66,379,9295.69,12.217897504182458,2.3142835091842477,5.295514880536538
Campaign C,2024-06-30,81731,7726,1931.18,272,198.6,9.452961544579168,0.10283867894240827,3.5205798602122704
Campaign D,2023-07-14,10798,1076,3073.11,496,602.77,9.964808297832931,0.196143320610066,46.09665427509294
Campaign B,2024-12-31,98851,5409,1359.56,332,5278.98,5.471871807063156,3.8828591603165727,6.1379182843409135
Campaign B,2023-01-21,47494,8072,3630.63,335,2611.11,16.995831052343455,0.7191892316209584,4.150148662041625
Campaign A,2024-03-24,23134,9296,3786.58,61,2973.47,40.18328002074868,0.7852653317769597,0.6561962134251291
Campaign D,2024-02-14,53059,7609,1059.28,403,2792.3,14.340639665278276,2.636035797900461,5.296359574188461
Campaign A,2024-04-24,47903,1015,1264.86,184,5699.46,2.1188652067720186,4.506000664105119,18.12807881773399
Campaign A,2024-12-18,24369,7005,1727.62,124,8866.66,28.745537363043212,5.132297611743323,1.7701641684511062
Campaign D,2024-05-01,33187,1655,3308.55,411,8559.86,4.986892457890138,2.5871937857974037,24.83383685800604
Campaign A,2024-02-08,20995,6171,2785.02,55,8180.92,29.392712550607285,2.9374726213815343,0.8912655971479502
Campaign C,2023-08-25,67990,2224,4601.96,260,3352.61,3.2710692748933665,0.7285178489165486,11.690647482014388
Campaign B,2024-03-14,96862,3496,3105.74,320,7105.87,3.6092585327579445,2.2879796763412266,9.153318077803203
Campaign D,2023-01-30,57359,8899,2690.81,456,3543.29,15.514566153524296,1.3168116663755522,5.124171255197213
Campaign B,2024-08-09,18733,8421,4261.51,211,4738.7,44.952757166497626,1.1119767406388814,2.5056406602541266
Campaign D,2023-03-04,26888,8138,4977.46,366,8346.06,30.266289794703955,1.6767708831412005,4.497419513393954
Campaign B,2024-02-27,82406,5048,2433.47,375,5241.34,6.1257675411984565,2.153854372562637,7.428684627575278
Campaign D,2023-06-15,58311,5606,4898.98,147,4017.52,9.613966490027611,0.8200727498377214,2.6221905101676777
Campaign A,2024-11-09,57232,4454,3672.29,308,7633.64,7.782359519150125,2.0787138270670344,6.915132465199821
Campaign A,2023-02-17,20590,3910,1487.45,323,6213.29,18.989800874210783,4.177142088809708,8.26086956521739
Campaign D,2023-04-29,96457,705,2902.98,365,7477.13,0.7308956322506401,2.575673962617724,51.77304964539007
Campaign A,2023-12-11,42108,1177,888.77,305,4308.22,2.7951933124346917,4.847395839193492,25.913338997451145
Campaign C,2024-03-04,55455,7047,4149.87,230,3393.29,12.707600757370841,0.817685855219561,3.263800198666099
Campaign C,2023-02-12,48361,6122,3480.88,179,7984.18,12.658960732821903,2.293724575394728,2.9238810846128716
Campaign D,2023-05-15,71581,8248,1698.26,235,8819.7,11.522610748662354,5.193374394968969,2.8491755577109603
Campaign C,2024-05-10,32733,262,4801.18,49,7011.76,0.8004154828460576,1.4604243123565457,18.702290076335878
Campaign B,2024-05-14,93415,352,1614.23,115,987.47,0.3768131456404218,0.6117281923889408,32.67045454545455
Campaign B,2023-10-17,15768,7425,3811.39,402,9972.8,47.08904109589041,2.6165782037524368,5.414141414141414
Campaign D,2023-03-04,47900,8442,1139.72,89,4397.0,17.62421711899791,3.857965114238585,1.0542525467898602
Campaign D,2023-11-19,84815,8772,2142.51,26,1689.21,10.34251016919177,0.7884257249674447,0.29639762881896947
Campaign D,2023-10-10,68417,8992,82.81,92,9984.5,13.142932312144643,120.57118705470353,1.0231316725978647
Campaign D,2024-04-15,47303,2095,1506.53,275,9379.38,4.428894573282879,6.2258169435723145,13.126491646778044
Campaign A,2023-03-29,78498,3460,4347.58,194,4901.99,4.407755611607939,1.1275215177179028,5.606936416184971
Campaign A,2023-12-30,24389,6065,2154.38,145,5447.2,24.867768256181066,2.5284304533090727,2.390766694146744
Campaign C,2024-07-27,67233,952,1790.08,146,7540.71,1.4159713236059672,4.212498882731499,15.336134453781513
Campaign A,2024-01-18,42535,7726,1945.15,102,7215.33,18.163865052309863,3.7093951623268127,1.3202174475796014
Campaign B,2024-10-19,83129,8152,2180.43,148,3606.39,9.806445404130928,1.653981095471994,1.815505397448479
Campaign B,2023-04-26,4644,3677,2947.09,320,9780.06,79.1774332472007,3.318548127135581,8.702746804460158
Campaign B,2024-07-10,37640,4627,2975.37,119,4601.56,12.292773645058448,1.5465505130454364,2.5718608169440245
Campaign A,2023-08-02,54907,2054,4621.31,76,9838.04,3.740870927204182,2.1288422546853596,3.700097370983447
Campaign D,2023-12-10,56422,3103,1198.18,334,4627.78,5.49962780475701,3.862341217513228,10.763776990009669
Campaign A,2023-06-01,99844,4662,342.61,245,4497.31,4.669284083169744,13.126616269227402,5.255255255255255
Campaign B,2023-04-29,72939,5677,1061.33,487,2734.24,7.783216112093667,2.5762392469825595,8.578474546415361
Campaign C,2024-09-29,28408,1858,2382.66,394,4542.52,6.54041115178823,1.9064910646084632,21.205597416576964
Campaign C,2024-11-21,7832,9124,2064.33,34,7397.8,116.4964249233912,3.58363246186414,0.3726435773783428
Campaign A,2024-02-24,90846,7255,2161.33,108,7477.05,7.986042313365475,3.4594670873952613,1.4886285320468642
Campaign B,2023-08-19,84533,5714,3659.66,315,8183.12,6.75949037653934,2.236032855511168,5.512775638781939
Campaign C,2023-05-27,96787,8812,3072.63,432,4823.99,9.104528500728403,1.569987274745088,4.902405810258738
Campaign B,2024-08-01,43288,4001,1462.88,493,6126.16,9.242746257623361,4.187739254074154,12.32191952011997
Campaign D,2023-03-04,10078,3339,480.54,491,8803.28,33.131573724945426,18.319557164856203,14.70500149745433
Campaign B,2023-06-28,84106,3840,4457.33,193,1113.8,4.565667134330488,0.24988053386220002,5.026041666666667
Campaign B,2024-09-10,8569,9957,3531.87,78,9035.03,116.1979227447777,2.558143419774794,0.783368484483278
Campaign B,2023-09-10,7995,7073,633.74,276,1060.23,88.4677923702314,1.6729731435604507,3.9021631556623784
Campaign C,2023-08-09,95511,3966,1448.27,418,8239.05,4.1524012940917805,5.688890883605957,10.53958648512355
Campaign D,2024-09-08,53952,6834,339.19,21,7785.02,12.666814946619217,22.951796927975472,0.30728709394205445
Campaign A,2023-09-22,4235,4225,3993.56,294,8616.43,99.76387249114522,2.1575812057412436,6.958579881656806
Campaign C,2024-09-28,33555,3311,2957.64,425,4209.66,9.867381910296528,1.423317239420619,12.836001208094231
Campaign A,2024-06-01,86751,6629,2235.65,489,809.62,7.641410473654482,0.36214076443092613,7.376678232010861
Campaign C,2024-09-30,78290,878,4016.16,439,116.82,1.1214714522927576,0.029087486554320544,50.0
Campaign D,2024-05-25,44331,9884,2001.34,63,9717.46,22.295910311069004,4.855476830523549,0.6373937677053824
Campaign D,2024-10-16,51674,6005,1377.05,375,8241.45,11.62093122266517,5.984858937583966,6.244796003330558
Campaign B,2023-11-18,36222,5317,3825.17,118,6250.13,14.678924410579205,1.6339482951084527,2.2192965958247135
Campaign B,2023-03-15,50549,2414,4464.47,156,1017.76,4.775564303942709,0.22796882944672042,6.4623032311516155
Campaign D,2024-11-18,71131,4218,2414.81,182,7548.63,5.929903979980599,3.1259726438104862,4.314841156946421
Campaign D,2024-11-28,26315,7689,1752.03,30,6033.64,29.21907657229717,3.4437994783194354,0.39016777214202103
Campaign B,2024-04-24,56932,7202,2244.26,243,4461.61,12.650179161104475,1.9880094106743422,3.3740627603443487
Campaign B,2024-05-06,18177,8162,2422.51,481,251.95,44.9028992683061,0.10400369864314284,5.893163440333252
Campaign D,2023-12-10,46912,7322,960.69,118,2564.71,15.607946793997272,2.669654102780293,1.6115815350996994
Campaign D,2024-02-05,63988,6774,766.53,239,3059.91,10.586359942489217,3.9918985558295175,3.5281960436964868
Campaign A,2024-12-30,27563,3518,3398.44,235,2105.97,12.763487283677394,0.6196872682760325,6.679931779420126
Campaign A,2023-08-26,48329,7783,3127.84,194,1218.83,16.104202445736515,0.38967146657118007,2.4926121033020685
Campaign C,2024-05-10,81793,8075,3886.51,153,7806.76,9.872482975315735,2.00868131048164,1.8947368421052633
Campaign D,2024-10-15,78786,8727,72.63,470,349.33,11.076841063133044,4.8097205011703155,5.38558496619686
Campaign D,2024-04-09,20258,5000,2986.46,225,4324.49,24.68160726626518,1.4480321182938998,4.5
Campaign B,2024-10-05,28373,8327,552.43,436,9086.44,29.348324110950553,16.448129174737073,5.235979344301669
Campaign C,2024-08-01,50302,4656,4792.12,275,9972.31,9.25609319708958,2.0809808602455697,5.906357388316151
Campaign A,2024-07-11,49704,3934,1601.1,117,8797.9,7.914855947207468,5.494909749547187,2.9740721911540415
Campaign C,2024-11-21,71440,5266,437.09,254,1329.2,7.371220604703248,3.041021299961107,4.823395366502089
Campaign A,2023-04-09,63423,2720,4485.22,104,5316.77,4.28866499534869,1.1853978177213158,3.823529411764706
Campaign C,2023-08-27,49604,2270,2566.18,69,1989.45,4.576243851302314,0.7752573864654857,3.039647577092511
Campaign B,2024-11-15,96097,3238,4105.66,118,376.51,3.3695120555272275,0.09170510953171963,3.644224830142063
Campaign B,2023-01-07,71107,3609,1556.87,199,351.75,5.075449674434304,0.22593408569758555,5.513992795788307
Campaign D,2023-07-05,84677,7927,2150.5,325,1649.34,9.361455885305336,0.7669565217391304,4.099911694209664
Campaign A,2023-10-08,9269,9624,3481.7,247,2249.62,103.82997087064408,0.6461268920354999,2.5665004156275977
Campaign D,2024-09-21,9455,1436,3539.02,2,1997.44,15.187731359069275,0.5644048352368735,0.1392757660167131
Campaign A,2024-04-19,18484,1367,2233.16,339,2832.18,7.39558537113179,1.2682387289759802,24.798829553767373
Campaign A,2024-08-09,81817,1618,659.51,342,2653.64,1.9775841206595206,4.023653924883625,21.137206427688504
Campaign A,2024-12-23,63355,2898,206.72,401,2758.04,4.574224607371162,13.341911764705882,13.837129054520359
Campaign D,2023-04-15,93679,4217,876.2,187,3532.38,4.501542501521151,4.031476831773568,4.434432060706663
Campaign A,2024-04-17,97635,501,2768.94,447,7084.46,0.5131356583192503,2.558545869538524,89.22155688622755
Campaign A,2023-06-10,95655,3775,2783.32,140,6219.77,3.946474308713606,2.234658609143038,3.708609271523179
Campaign A,2024-08-31,25639,7025,4730.94,61,6231.47,27.39966457350131,1.3171737540531059,0.8683274021352314
Campaign A,2023-07-03,27186,6842,1263.14,104,4339.38,25.16736555580078,3.435391168041547,1.5200233849751534
Campaign C,2023-07-17,71333,7398,4810.69,78,5399.82,10.371076500357479,1.1224626820684767,1.05433901054339
Campaign D,2024-03-30,22726,3271,3565.05,285,1550.07,14.393206019537095,0.43479614591660704,8.71293182512993
Campaign A,2024-10-04,69057,5001,3576.64,105,6313.51,7.241843694339459,1.7652070099311086,2.099580083983203
Campaign C,2023-09-12,63703,2727,762.88,373,4504.97,4.280803101894731,5.905214450503356,13.678034470113678
Campaign D,2023-06-06,42156,440,2751.3,224,7937.87,1.0437422905398994,2.88513430014902,50.90909090909091
Campaign A,2023-07-24,55370,5551,899.93,19,9230.34,10.02528445006321,10.256731079083929,0.3422806701495226
Campaign D,2024-05-20,46471,271,3407.75,373,3283.37,0.5831593897269265,0.963500843665175,137.63837638376384
